id,rating,cleaned_review,label,is_suggestion
8982,5,like worldlink,positive,0
8983,3,easy,neutral,0
8984,5,well done worldlink,positive,0
8985,5,good helpful app,positive,0
8986,1,poor ninternet worldlink internet must improve internet service speed,negative,1
8987,1,worst isp provider nepal never real face started playing online games ally fraustation several months complains proper solution unmasking real face worldlink whoever planning join worldlink please dont gon na post worldlink make people unsubscribe guys deceive dumb app try checking internet speed show fastest please stay away,negative,1
8988,1,proper internet,negative,0
8989,1,app good feature internet provide shame entire company slogan use chito vanekai worldlink joke regularly call customer care regarding problem always internet slow pretend something internet gets worse amount money spend calling customer care literally buy proper internet package month shame largest isp nepal,negative,1
8990,1,even one users net lag much playing games,negative,0
8991,1,suitable 1 star 25 mpbs range cant play online game,negative,0
8992,1,subscribed 20mbps net slow cant play games,negative,0
8993,1,think worldlink used use cant play online games wifi 45 mbps kept use showing network problem continues disconnect worldlink,negative,1
8994,5,good job,positive,0
8995,5,sale haru randi khana khole hunsa jaba yauda game ramro ri chaldaina,positive,0
8996,1,words,negative,0
8997,1,worst internet provider nepal cheaters want money dont provide adequate service,negative,0
8998,1,happening cant even play online games properlythe network damn slowso slow keeps loading loading loadingwhen brother one playing,negative,0
8999,1,kando jasto app muji,negative,0
9000,5,great,positive,0
9001,4,like app customer service satisfactory would recommend worldlink,positive,0
9002,1,happen network past daysit even support gameplz something fast wifi connected game cant openit says networki hope fix fast,negative,1
9003,5,nice app,positive,0
9004,1,tough,negative,0
9005,3,good,neutral,0
9006,1,worst internet service provider fooling subscribers charge 40 mps actual speed 510 mbps,negative,0
9007,5,excellence,positive,0
9008,5,loved services provide fast,positive,0
9009,5,good apps,positive,0
9010,1,subscribed 25 mbps internet connection good suddenly new package arrived name 5g connection getting worst called like 3 time day different person complained router solved please dont sell new product making old worst may switch self different network,negative,1
9011,2,much slower internet speed updated app dont provide real internet connection speedyoutube buffering 25 mbps pw change ssid change enable wifi function workingbackend doesnt work new updated app,negative,1
9012,2,sorry bad review days quarantine enjoy playing online game cause get high ping solution also solved,negative,0
9013,1,network use kei kam lagdaina aru network vanda fast xa vanera yo use gareko kei kam nalagni pubg khelna lagda server vanda corona ko belama ni testo garexa ani manxe bahira dulna jannan ta game khelna napaayeramw ta agi techminds wala sathi ko gayera khelekohalka dimag lagauna paryo hai network dini manxe haru le go corona corona go jai pubg,negative,0
9014,1,ive subscribed 25mbps whole year even youtube videos delay playing frustated ur network delay dont anything crisis,negative,0
9015,1,recent update cant even change routers password password page even wont load frustrated paid whole year else would discontinue right away ever since tenants installed net feel speed going would give 0 star possible net slow hell recommended anyone cant even play decent game net,negative,1
9016,1,user friendly,negative,0
9017,1,days cant play pubg itme time working slowly shows network error change change ur network plz fix,negative,1
9018,1,pubg would even open happening wifi 1 star side,negative,0
9019,1,app good last time wifi fast time fix,negative,1
9020,1,useless service,negative,0
9021,1,bad,negative,0
9022,4,good,positive,0
9023,5,good,positive,0
9024,1,worst network ever ive seen life,negative,0
9025,5,awasome,positive,0
9026,1,poor app lags,negative,0
9027,1,need app mostly internet disrupted cant connect app data takes long connect nothing changed 2 years app still sucks,negative,1
9028,1,mf jotko,negative,0
9029,1,worse,negative,0
9030,1,worldlink bata pubg khelda kina server timeout dekhaxuxa aru network bata khelda kei problem aaudaina worldlink connect garesi server timeout vanera game bata baira nikal dinxa happening tyo ta atti nai vayo k yei pubg khelna worldlink jodeko yei worldlink le ghat garya cha saabai worldlink user le yei vaniraxan worldlink game khulekai chaina vandai please fix,negative,1
9031,4,good improvement,positive,1
9032,5,nice,positive,0
9033,5,nice,positive,0
9034,1,difficult change password slow open app,negative,0
9035,1,poor internet 20 mbps single le chalauda pani 350 ko ping aauxa pubg mastarting phase matra 100 ko ping thyo disgusting khate net ho game ko laii ho bhane ta kasaile pani na subscribe gare hunxaslogan chaii xito bhanekaii worldlink rein reality khattam bhanekaii worldlink,negative,0
9036,1,bad service,negative,0
9037,4,good,positive,0
9038,1,havent seen worst app ever changing bandwidth 100 times doesnt,negative,0
9039,1,even star morefor worldlink net,negative,0
9040,1,dhelo vaneko nai world link,negative,0
9041,1,monopoly corporate office wont care consumers forced pay cuz need internet,negative,1
9042,4,good,positive,0
9043,5,application world link quiet good used even service world link overall speedfacilityand service providede world link also good comparision internet service provider,positive,0
9044,1,poor service,negative,0
9045,1,poor,negative,0
9046,1,app good router network speed worst worstwe 45mps slower 5mps tplink good nowdays speed slow r 3 people connect wifi worstit doesnot provide internet playing pubg middle says reconnect 3 days thought router problem friend use worldlink problem speed slow middle game say reconnect also became 3 days,negative,1
9047,1,poor network jaile ping hight game ko bich reconnect vanxa,negative,0
9048,1,generally dnt review app beyond limitations worst update ever,negative,1
9049,1,ekdam slow,negative,0
9050,1,speed internet getting slower nowadays,negative,0
9051,1,think might change connection office calls time pay service poor,negative,0
9052,5,good,positive,0
9053,1,cant able play pubg properly net please trying join net worldlink best option u never use net zero star net,negative,1
9054,1,khate wordlink,negative,0
9055,1,fast network worldlink fake,negative,0
9056,1,slow vanekai world link,negative,0
9057,5,good,positive,0
9058,4,good update,positive,1
9059,1,bad network world give low ping game,negative,0
9060,1,chado net fic gar latti khalas myakuri paisa lute xa net lamo jasto chalcha geda net,negative,0
9061,1,quick,negative,0
9062,1,cant change password plz let know old one made easy change version camt change password,negative,0
9063,1,good doesnot provide userfriendly options features responding,negative,0
9064,1,shittiest internet,negative,0
9065,2,tried many times change password says current password incorrect fix problem worldlink,negative,1
9066,5,service reliable,positive,0
9067,4,app update indeed making internet service convenient reliable,positive,1
9068,1,online games opening open online games says unable connect server please change server use another wifi happening please fix world link net,negative,1
9069,1,worst wifi,negative,0
9070,1,one jhurest internet service nepal,negative,0
9071,1,today network losted 300points ace tier going conqueror middle match network work,negative,0
9072,2,anybody tell change password update im frustrate worldlink playing games,negative,1
9073,1,update app working properly unable change wifi passwrd changing wifi psswrd doesnt support disguisting app useless app plz dont download app,negative,1
9074,1,always ping high net slow sab vanda khatam wifi ho,negative,0
9075,3,want change wifi password,neutral,0
9076,5,good,positive,0
9077,5,nice,positive,0
9078,1,lets pray worldlink corona called worldlink family good youtube even cant played online game opening proud internet,negative,0
9079,1,vayena ni yesto ta lastai vayoserver response nai xaina vanxa ali ali grease launa paryo ali chiplo vayera smooth chalxa ki,negative,0
9080,1,wifi slow first speed pretty good become slow cant even open online games,negative,0
9081,4,nice use,positive,0
9082,1,always lagging wifi,negative,0
9083,1,plz include running connected wifi device control remove function app,negative,0
9084,1,cant change password,negative,0
9085,2,say worldlink best nepalnot trueu use fb utube google surf internet fine u wan na play pubg free fire mlbb online multiplayer game isnt ur choiceping gets high u cant control ur character u get net package like 15 20mbps slow ur net purpose eventuallyi guarantee u coz could play mentioned games without issue connected worldlinkdisappointedplz provide service pay,negative,0
9086,2,app slow,negative,0
9087,5,excellent link,positive,0
9088,5,world link apps also like link faster net nepal also run net world link,positive,0
9089,1,worldlink paadh kei pani chaldaina yesto jaabo kam xoina,negative,0
9090,1,features showoff app buggy app ever found,negative,1
9091,5,good app security,positive,0
9092,5,good,positive,0
9093,1,dhelo vanekoi worldlink,negative,0
9094,5,better facilities wlink users,positive,0
9095,5,login exchange username password mean,positive,1
9096,1,worst internet ever internet even worth getting 1 star also,negative,0
9097,5,great app,positive,0
9098,5,really good app easy use common knowledge ape better new update really like new layout gui app,positive,1
9099,2,new update trying log inn hasnt send pin number yester day case wifi password also unchangeable,negative,1
9100,4,good app,positive,0
9101,5,good,positive,0
9102,1,nice app myworldlink,negative,0
9103,1,cant change wifi password wifi name doesnt shows even try laptop keeps saying undermaintainse need improve,negative,1
9104,5,nice apps,positive,0
9105,4,nices,positive,0
9106,5,nice app easy use much helpful,positive,0
9107,1,world worst wifi ever becomes lag whenever want use tube playing pubg complition wifi package remove worstghatyanet thinking worldlink net please dont good world link worker tell us give 50mbps give 25mbps know cheat us thank,negative,1
9108,2,previous version better didnt like new ui missing optical level real time speed signal strength connected devices etc bring back features,negative,0
9109,1,slow internet 20 mbps speed test 300 kbps unfair,negative,0
9110,5,excellent condition,positive,0
9111,2,connected device showing phone,negative,0
9112,1,new version bad,negative,0
9113,4,march update better last one,positive,1
9114,1,nice,negative,0
9115,1,first 2year good feu month worst services cant explain thank,negative,0
9116,2,cant view connected devices,negative,0
9117,1,poor network customer service good,negative,0
9118,1,speed halda chai sab vanda fast aile chai k 24 mpbs ko ani chalne speed chai 02kbs ko sakdainas vane tero wifi hata sakxas vane thik par,negative,0
9119,2,cant change bandwidth internet appso poor,negative,0
9120,1,disappointed wife connection speed test showing error,negative,0
9121,2,bad,negative,0
9122,4,nice,positive,0
9123,1,wifi getting worster worster please please fix soon possible working much slow cant open app phone,negative,1
9124,1,worst internet service provider naam thulo kaam sano,negative,0
9125,5,nice help lot control wifi remove unknown user love,positive,0
9126,5,outstanding,positive,0
9127,1,internet sucks,negative,0
9128,1,service pathetic,negative,0
9129,5,best internet service nepal,positive,0
9130,4,good,positive,0
9131,5,good ui intuitive way connect router,positive,0
9132,5,awsomr,positive,0
9133,5,good app,positive,0
9134,2,isnt showing internet usage data full,negative,0
9135,2,good,negative,0
9136,2,app work properly,negative,0
9137,1,yo k khana rakhako new slow vayara chaldai na chalne vaya pachi k kam speed test ray khali try matra dekhauxa arko app bata chake garda 15 mbps chali rako hunxa,negative,0
9138,1,app suck old version amazing one awfull cant change wifi ssid,negative,0
9139,5,change password,positive,0
9140,5,nice ui,positive,0
9141,5,good,positive,0
9142,5,impressive,positive,0
9143,5,awesom,positive,0
9144,1,bad service,negative,0
9145,3,good,neutral,0
9146,5,great appeverything fingertip especially new update liked keep,positive,1
9147,4,satisfactory compared isps,positive,0
9148,5,goodgreat support,positive,0
9149,5,best app ever,positive,0
9150,1,network slow 45 mbps raa pubg khelda jaila nii 300 pin dikhau cha ramro lagana yalai fix garnu,negative,1
9151,1,worst service worldlink slowest internet paid 60 mbps speed 756kbps,negative,0
9152,5,good,positive,0
9153,1,tried changing wifi password says updated theres change,negative,1
9154,5,nice,positive,0
9155,5,facilities,positive,0
9156,5,good one,positive,0
9157,5,good,positive,0
9158,5,best,positive,0
9159,3,subscribed 25mps watch videos sometimes cant even open app cant even play online games one device connected router called didnt recharge called many times always hold even massage world link website one responding already recharged help,neutral,0
9160,4,nice v nice,positive,0
9161,4,nice app,positive,0
9162,5,new ui looks great feels easy use wish could set saftynet password owrself,positive,0
9163,5,ok,positive,0
9164,4,nice,positive,0
9165,5,good app,positive,0
9166,5,good,positive,0
9167,1,nothing works app,negative,0
9168,5,awesome,positive,0
9169,3,new update good misses many features real time connection speed internet usage per day also missing,neutral,1
9170,1,days net working good please fix soon possible working slowly even friends also using worldlink wifi also facing problem like please solve soon possible,negative,1
9171,1,worse net ever dumbest applications never follow backs problem,negative,1
9172,5,really good interface easy advanced well done worldlink,positive,0
9173,5,good,positive,0
9174,1,hawa,negative,0
9175,4,nice app thank much,positive,0
9176,5,good,positive,0
9177,4,nice app ui aftet update,positive,1
9178,5,well done,positive,0
9179,5,good one,positive,0
9180,1,preety disappointing net always run slow even dont send staff fixed iam pissed,negative,1
9181,5,device filter working,positive,0
9182,5,nice app,positive,0
9184,1,one worst internet ever,negative,0
9185,1,router agadi basera khelda pani ping fluctuate hunxa never use worldlink wifi wan na pro games,negative,0
9186,3,access router every isp provides speedtest functioning app closes pressing router takes forever start isp providers router doesnot take long,neutral,0
9187,4,better old 1,positive,0
9188,5,awesome app updates regarding internet,positive,1
9189,2,poor,negative,0
9190,5,best internet,positive,0
9192,5,fine,positive,0
9193,5,nice app,positive,0
9194,2,things need fixed asap,negative,1
9195,1,1 month ko ru1582 tireko jamaa 25 days aaudo raicha kam chaina worldlink suru suru chai thikai thiyo pachi chai kam xaina,negative,0
9196,1,late service,negative,0
9197,1,doesnt work useless net useless,negative,0
9198,5,nice speed per subscription,positive,0
9199,2,app good world link doesnt provide port forwarding bandwidth controlled much able play online games browse facebook app technical service good though,negative,0
9200,4,change registered email app initially registered email fakenot mine inputted service provider mobile app put new email says validating information doesnt change anything username hikmat_fdjee latest update store version 178 updates playstore,positive,1
9201,5,pra,positive,0
9202,3,good,neutral,0
9203,1,response,negative,0
9204,1,working always shows error server mantainance using samsung s8plus,negative,0
9205,1,app somehow good complaints registered app arent cared anymore,negative,0
9206,1,difficult use,negative,0
9207,5,good,positive,0
9208,5,good,positive,0
9209,5,enjoyed,positive,0
9210,5,best internet provider nepal,positive,0
9211,5,satiesfied service,positive,0
9212,5,good,positive,0
9213,2,worst router management portal ever made isp wont even let change wifi ssidpassword excuses called support,negative,0
9214,5,good enough,positive,0
9215,1,bad net connection,negative,0
9216,5,pls improve support smt210 samsung tablet,positive,1
9217,4,good,positive,0
9218,1,worst net,negative,0
9219,5,good thank service,positive,0
9220,1,worst internet provider nepal,negative,0
9221,5,amazing n fast loving,positive,0
9222,5,like app,positive,0
9223,4,good app really slow load speedtest otherwise good one followup internet connection,positive,0
9224,5,changed password plz,positive,0
9225,5,excellent update,positive,1
9226,1,work smoothly,negative,0
9227,1,need grow,negative,1
9228,5,good service,positive,0
9229,4,good,positive,0
9230,5,good,positive,0
9231,5,quick respond upon complain useful app,positive,0
9232,5,ok,positive,0
9233,5,latest amazing app,positive,0
9234,5,perfect app,positive,0
9235,1,good,negative,0
9236,5,good,positive,0
9237,1,guys even care customers world link worst day day,negative,0
9238,1,world slowest internetplease please kindly request use internet,negative,1
9239,1,zero dina namilera 1star deko,negative,0
9240,1,one worst internet provider app warks well useless internet like rotten dead mouse dont connect worldlink save time save money,negative,0
9241,1,biggest mistake life connected internet worldlink god please forgive biggest mistake done sorry,negative,1
9242,1,waste time,negative,0
9243,5,good,positive,0
9244,1,worst update ever,negative,1
9245,4,naya update password chai kasari change garne ho,positive,1
9246,3,nice work,neutral,0
9247,5,good,positive,0
9248,2,nowdays get slow,negative,0
9249,1,good,negative,0
9250,5,loved new version 204 thanks update,positive,1
9251,5,good network operator,positive,0
9252,3,worldlink app dont ui,neutral,0
9253,1,many people compalin pubg ping nothing saying issue conveyed concern department team make necessary arrangements troubleshoot connection solve issue soon possible thank contacting us stupid never try solve problem worst isp,negative,1
9254,4,happen 2days working account say sorry registered oops,positive,0
9255,5,good internet quality,positive,0
9256,5,nice customer care,positive,0
9257,5,good,positive,0
9258,5,best app get updated internet account,positive,1
9260,5,chito bhane kai word link,positive,0
9261,1,new app dosent send verification code,negative,0
9262,1,nice app,negative,0
9263,5,good,positive,0
9264,5,much improved,positive,1
9265,5,nice user friendly app,positive,0
9266,5,wow,positive,0
9267,1,well managed,negative,0
9268,5,fast reliable customer service,positive,0
9269,1,wifi service becoming slow fees high app also working cant see number device connected cant change password complained many times still problem worse daybyday becoming slowest service provider please fix soon good feedback,negative,1
9270,5,like,positive,0
9271,5,best,positive,0
9272,5,best update see connected device easily,positive,1
9273,5,good,positive,0
9274,2,update app openit asks registered mobile number nd putting mbl number code come,negative,1
9275,1,play store updated seems old version,negative,1
9276,5,good,positive,0
9278,5,nice,positive,0
9279,5,good,positive,0
9280,5,ease accessing internet home thanks worldlink,positive,0
9281,3,good service provider,neutral,0
9282,5,app working without anything side guess problem server side instead app working fine facebook google profile name already told problem facebook messenger,positive,1
9283,1,device filtering function doesnt work,negative,0
9284,1,app good worst internet service,negative,0
9285,5,nice update,positive,1
9286,1,cant able change password app useless,negative,0
9287,5,bahut sundar chha,positive,0
9288,1,worldlink internet slowi swear godsi cant watch live streaming football midnight 30mbps internet ii person connected router,negative,0
9289,2,presisting problem slow internet inconsistent connectivity since last three month time used best service nepal deteroratrating day disappointed post complaint guy comes restarts router haha self mark ticket solved crazy since switched router nokia able enjoy internet seem able solve issue area sin,negative,1
9290,1,tapai ko app download garna nai 20 minutes lagyo k ho yesto,negative,0
9291,5,good,positive,0
9292,5,good job,positive,0
9293,5,im able change password app every time change password set old password bug update,positive,1
9294,4,great app nicely developed developer greatly mature,positive,0
9295,5,thankyou give myworldlink apps,positive,0
9296,1,uselesss,negative,0
9297,2,please solve online gaming high ping problem,negative,1
9298,5,helpful,positive,0
9299,1,already downloaded app several times still getting reboot optionusername yogendrashai pepsicola,negative,0
9300,2,worst update far previous interface better one,negative,1
9301,4,good,positive,0
9302,5,good,positive,0
9303,4,new ui refreshing,positive,0
9304,5,good,positive,0
9305,2,conjustesd,negative,0
9306,1,nothing say worst net ever seen,negative,0
9307,1,worst device filtering working,negative,0
9308,1,poor internet speed,negative,0
9309,5,enjoy used worldlink,positive,0
9310,4,good,positive,0
9311,5,easy use,positive,0
9312,4,every update automatically logout,positive,1
9313,5,good ui update,positive,1
9314,1,everything worst,negative,0
9315,5,awesome,positive,0
9316,5,wow,positive,0
9317,4,good,positive,0
9318,2,net goes slow many times,negative,0
9319,5,thankyou give apps,positive,0
9320,5,best app,positive,0
9321,5,easy,positive,0
9322,2,good,negative,0
9323,4,new app interface really awesome,positive,0
9324,5,easy access anytime anywhere,positive,0
9325,5,wonderful app,positive,0
9326,5,excellent,positive,0
9327,5,better,positive,0
9328,5,good,positive,0
9329,2,subscribed 20mbps package speed shows 910mbps net goes slow please solve problem,negative,1
9330,5,nice,positive,0
9331,1,cheap,negative,0
9332,5,great app wlink subscribers check internet connection,positive,0
9333,4,thats great,positive,0
9334,5,absolutely perfect,positive,0
9335,5,good,positive,0
9336,4,easy useful friendly apps,positive,0
9337,5,helpful app know internet service,positive,0
9338,4,ok,positive,0
9339,5,awesome,positive,0
9340,2,app really useless cant even change name password speed test seriously making people fool,negative,0
9341,5,good,positive,0
9342,4,good,positive,0
9343,5,nic app,positive,0
9344,5,excellent,positive,0
9345,1,poor quality,negative,0
9346,1,ok satisfied wvery day night time net working,negative,0
9347,5,good,positive,0
9348,5,best internet provider,positive,0
9349,5,good app,positive,0
9350,1,unsatisfied,negative,0
9351,5,fine,positive,0
9352,5,good service,positive,0
9353,5,nice app,positive,0
9354,1,safe net totally worthless,negative,0
9355,5,new update better old one,positive,1
9356,1,unstable always,negative,0
9357,5,gajab,positive,0
9358,4,always shows router offline even router please fix,positive,1
9359,4,good apps continue improve required,positive,1
9360,5,good,positive,0
9361,4,good service,positive,0
9362,5,nice app,positive,0
9363,5,nice,positive,0
9364,3,nice company need provide toll free,neutral,1
9365,5,best app internet users,positive,0
9366,1,world link fast good internate service,negative,0
9367,2,old one better,negative,0
9368,2,recently another version app app using beforeits hard change wifi name even,negative,0
9369,5,best chha yar,positive,0
9370,1,work dhcp range realtime bandwidth bandwidth change,negative,1
9371,5,app working best experienceit awesome,positive,0
9372,5,perfect,positive,0
9373,5,bad add option remove wifi user,positive,1
9375,1,khatam xa yo npl ko net vani matrw ho world link pani ustaii ho sab poisa khana matrw janmey ko customer care call garda sab bg rey vanna ko lagi matrw rakhey xa costumer care nahaley ni hunxa yo world link ko net,negative,0
9376,4,good bt best,positive,0
9377,4,good ui like,positive,0
9378,1,worse internet service provider field game complain issue ping problem game since 3 4 months ago still havent got permanently solved say managed openes game problem shame,negative,1
9379,2,person operate asias expensive slowest speed low range internet science last 5 years request worldlink support registering name guinness world record,negative,0
9380,1,poor service,negative,0
9381,2,many times nettv doesnt work properly bought 25mbps speed test shows 1920 net goes slow,negative,0
9382,5,good,positive,0
9384,4,better older version,positive,0
9385,1,slow internet isp,negative,0
9386,5,superb apps,positive,0
9387,1,worst internet everi want change internet,negative,0
9388,5,good,positive,0
9389,1,net speed check garda afai crash hunxa app,negative,0
9390,5,good internet service provider,positive,0
9391,1,worsts,negative,0
9392,5,excellent,positive,0
9393,5,happy time worldlink bring fantastic ui easy accessable tools love updated version easy use,positive,1
9394,5,new ui pretty cool,positive,0
9395,5,best net,positive,0
9396,5,boom,positive,0
9397,5,useful,positive,0
9398,5,world link good service,positive,0
9399,4,vgood,positive,0
9401,4,speed indicator working waiting patched version thank,positive,0
9402,2,takes lot time change settings adding mac address plz solve,negative,0
9403,2,awesome,negative,0
9404,2,user frindly,negative,0
9405,1,poor,negative,0
9406,5,way convenient open ticket post problems waiting call someone pick answer,positive,1
9407,1,give 1 star net much lag evening night network bad gamer,negative,0
9408,5,easy get password,positive,0
9409,1,net service literally useless hate,negative,0
9410,5,hopefullyspeed optimizer improve,positive,1
9411,1,nonsense apps,negative,0
9412,1,good,negative,0
9413,4,awesome better display settings,positive,0
9414,5,like new interface,positive,0
9415,1,bad app nothing works donot use,negative,0
9416,1,whitelist blacklist feature app doesnt work even process done correctly shows ssucceed people app development check properly either function works properly,negative,1
9417,5,good,positive,0
9418,3,ok,neutral,0
9419,1,nepal ko khate internet service provider,negative,0
9420,5,nice,positive,0
9421,4,good,positive,0
9422,1,wlink best slow internet app useless thank,negative,0
9423,5,thank services,positive,0
9424,1,worst internet service provider nepal recommend never sybscribe worldlinks internet,negative,0
9425,1,worst internet service provider nepal recommend never sybscribe worldlinks internet,negative,0
9426,1,filter function working properly please fix soon havenot fixed problem yet worldlink sercice bad,negative,1
9427,5,nice thinking,positive,0
9428,4,super fast net service,positive,0
9429,3,option disable fup temporary time latest update,neutral,1
9430,5,best app controlling internet,positive,0
9431,5,thanks wlink adding ont reboot option best app isp,positive,0
9432,3,im giving three star good net two cut delay reply always get late replay need improve thank,neutral,1
9433,1,update cant use speed test feature please fix,negative,1
9434,5,lucky kumar gutam,positive,0
9435,1,hell lagging,negative,0
9436,1,speed testing working,negative,0
9437,1,worst bad nice bad dont use net customer service also good,negative,0
9438,4,kinda like new material ui change bt need improve like dark mode,positive,1
9439,1,rati net ekrati chladina online games high pingyt buffering slow internet connection,negative,0
9440,1,hell man rati vayepaxi kina jahile net slow hunxa haooens every time even youtube videos pani 720p chaldai net slow vayera,negative,0
9441,2,right worldlink app working open simly say internet connection want app run properly,negative,0
9442,1,easy us provide us router admin username password right user thiss app sucks lot,negative,0
9443,1,love app bt worldlink wifi playing pubg seems much lag buy wifi pubg tooo much laaging worldlink,negative,0
9444,1,bad internet connection,negative,0
9445,1,wifi junk doesnt work nicely buy wifi dont buy worldlink wifi piece junk wifi wifi make mad yo play pubg watch youtube mobile,negative,0
9446,1,slow night show us fake remaining day,negative,0
9447,2,good service provider u want use easy time pass gaming online movies,negative,0
9448,1,last patur vhayexa worldlink,negative,0
9449,5,loved new uiux speed test feature would great could connect router network even internet connection could reboot router without reaching router physically,positive,0
9450,5,best worldlink wifi,positive,0
9451,1,working properly,negative,0
9452,2,app works well dont know app doesnt let use speed test feature whenever try open feature app crashes restart fix,negative,1
9453,5,nice,positive,0
9454,5,h p p,positive,0
9455,5,good,positive,0
9456,1,poor net,negative,0
9457,5,connected device doesnt show every connected device,positive,0
9458,2,easy enable disabbe wifi app work properly complained support several times still done,negative,0
9459,1,work properly,negative,0
9460,2,able get registration code login,negative,0
9461,5,nice speed net,positive,0
9462,1,good online gaming like pubg extra,negative,0
9463,1,fup worst gives download speed 40 kbs literally sucks,negative,0
9464,1,see realtime data usage user changes saved single click update app internet quality,negative,1
9465,1,worst one,negative,0
9466,4,speed test working plz fix,positive,1
9467,1,mero ta nettv pani adki adki chalxa guys pubg ni ping 500 700 aauxa guys netpani ramro chaldaina na wifi password pani change hudaina,negative,0
9468,4,yeah got resolved,positive,0
9469,5,needs router access whole router app kudos,positive,1
9470,2,num haanerw login garnw khojeko mob vericode nai aayenw,negative,0
9471,2,net becoming low speed slow days,negative,0
9472,4,slow good app,positive,0
9473,5,bugs still fixed great tool well,positive,1
9474,1,slow network app working properly,negative,0
9475,1,speed test hundaina ta net tv ko option mattra cha tara kehi kaam chaina,negative,0
9476,2,whenever try test speed app closes automatically,negative,0
9477,1,world wosrt service providing wifi companyi opened ticket technical support previous week open come repair itso im leaving use wifiand also prefer guyz use,negative,0
9478,1,worst app send verification code comes put code tap continue says internet connection,negative,0
9479,1,app working properly nowadays cant change password,negative,0
9480,1,worst internet provider nepal,negative,0
9481,1,nice application,negative,0
9482,5,nice app,positive,0
9483,1,one worst app internet providers market,negative,0
9484,3,nice app useful,neutral,0
9485,5,ok,positive,0
9486,1,easy useful always faults application nepals 1 internet provider shame always mistakes app previously password couldnt changed device filtering parental control features dont work,negative,0
9487,3,app crash frequently specially trying test speed internet,neutral,0
9488,1,worst wifi pubg nai ramrari chaldaina recommended worst wifi,negative,0
9489,1,nonsense app doesnt change password doesnt block wifi dont wast time download,negative,0
9490,1,try login dont receive verification code tried login gmail facebook still didnt work,negative,0
9491,1,net slower slower day day make power full play online games get pin high much,negative,0
9492,3,ever blacklist phonemy phone gets disconnected none devices connected use data turn device filtering,neutral,0
9493,5,wasome,positive,0
9494,4,easy app,positive,0
9495,1,im facing slow internet connection frequently disconnect calling viber made frequent complain regarding issue complain hours problem get solve next day problem continues people increase bandwidth scheme increase customer ever thought ur internet service doubt people fool customers one day fall sharply like moved provide ur owner call directly,negative,1
9496,1,speed test working,negative,0
9497,1,lado jasto xa app password change nai hunna error loading configurations show garxa,negative,0
9498,1,basbas app working net app properly loot worldlink,negative,0
9499,3,slow,neutral,0
9500,5,app working fine months ago version 178 working shows internet connection although connected please fix app soon,positive,1
9501,5,love,positive,0
9502,1,hawa na password change hunxa na kei,negative,0
9503,1,wrost sales services ak choti connection baye paxi matlab nai hudina ini haru lai,negative,0
9504,1,app opening today opened hardly responding maintenance going today app,negative,0
9505,1,slowest net nepal guys dont use net 600 ping pubg,negative,0
9506,5,great app thanks,positive,0
9507,5,excellent,positive,0
9508,1,app worst app worldlink worst isp nepal recommend use world link,negative,0
9509,5,wow,positive,0
9510,1,always problem complain gareko 3 din samma pani banauna aayeko xaina malai service mann parena always disconnected gareko hunxa 1 week 5 choti complain garisake problem matrai xa,negative,1
9511,1,bugs speed test please fixed issue lags online games low pings,negative,1
9512,4,totel connected devices show error every time plz fix,positive,1
9513,1,sir complain many times reset router internet still slow fully frussted 2 year old user soonly 15 days internet expire thinking want leave internet want think star inertnet provide us soo one star trying vianet think,negative,0
9514,5,good service,positive,0
9515,1,takes longer see connected devices many issues fixed earned lot spending little well app developers wouldnt make loss also sometime internet lags 1 star go 5 fixed,negative,1
9516,4,features okay block devices connected router,positive,0
9517,1,access worldlink app says theres internet connection phone connected worldlink router help,negative,0
9518,3,speed test working latest version app closes immediately hit speed test please fix,neutral,1
9519,1,nice channel,negative,0
9520,2,functions working properly speed test lags mobile phone plzz fix bugs soon,negative,1
9521,3,relay fan circular icons seem similar,neutral,0
9522,5,yep,positive,0
9523,3,app crashes speed test please solve fast,neutral,1
9524,4,preety good app,positive,0
9525,5,useful appsaved phn call expensealso change wifi password account details view thank,positive,0
9526,1,referal offer 1 month free internet faulty dosent work benefit received according option selected please remove options cant provide facility seems cheating customers providing gimmicky options,negative,1
9527,1,soon click speed test close app,negative,0
9528,3,whenevery try filter device network says server failed eveeytime need work worldlink work network layer,neutral,1
9529,5,change password,positive,0
9530,3,good,neutral,0
9531,2,crashes trying speed test,negative,0
9532,1,slowest net ever seen,negative,0
9533,5,superb,positive,0
9534,2,days device connected option woking plz need fix issue possible fast,negative,1
9535,1,useless,negative,0
9536,5,good,positive,0
9537,5,cant see connected devices keeps rotating doesnt load anything,positive,0
9538,4,nice app helps know account status internet speed remaining days change wifi password nice one,positive,0
9539,1,tori net high ping lootlink,negative,0
9540,2,lots problem one parental control feature setting choose timing accordingly ampm format unable choose ampm would nice feature managed,negative,1
9541,2,developer team need solve app crash issue performing speed test,negative,1
9542,1,download,negative,0
9543,1,really slow,negative,0
9544,4,safe net working overall good app,positive,0
9545,1,bad,negative,0
9546,3,change wifi password appwhat change password even extend grace periodit says registeredbut already registered,neutral,0
9547,5,really good app net speed chai banauna aako 2 3 paxi feri slow hunnca,positive,0
9548,5,hiits services good,positive,0
9549,1,time internet connected tell,negative,0
9550,5,nice,positive,0
9551,3,need dark mode ui change,neutral,1
