review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
scam scam scam,scam scam scam,NEGATIVE,1.0,False,
haha,haha,POSITIVE,0.716,False,
think wifi router,think wifi router,NEGATIVE,0.976,False,
nonsense,nonsense,NEGATIVE,1.0,False,
safenet option bugged otherwise working,safenet option bugged otherwise working,NEGATIVE,1.0,False,
apps fine,apps fine,POSITIVE,1.0,False,
worst app,worst app,NEGATIVE,1.0,False,
hated,hated,NEGATIVE,1.0,False,
worst internet provider nepal,worst internet provider nepal,NEGATIVE,1.0,False,
good app,good app,POSITIVE,1.0,False,
bugs whole app cant see connected devices even change password,bugs whole app cant see connected devices even change password,NEGATIVE,0.999,False,
best,best,POSITIVE,1.0,False,
searching 0 star worst ever seen,searching 0 star worst ever seen,NEGATIVE,1.0,False,
khateeee net hoo world linkkhateee hooo puraiiii kunaiii kam kooo xoinaa,khateeee net hoo world linkkhateee hooo puraiiii kunaiii kam kooo xoinaa,NEGATIVE,0.988,False,
dont use worldlink worst service nepal app even design better functional app thing,dont use worldlink worst service nepal app even design better functional app thing,NEGATIVE,0.997,False,
worst internet service,worst internet service,NEGATIVE,1.0,False,
satisfied far,satisfied far,POSITIVE,1.0,False,
hawa app,hawa app,NEGATIVE,0.945,False,
wonderful app easy use love change password wifi easily,wonderful app easy use love change password wifi easily,POSITIVE,0.999,False,
service ok,service ok,POSITIVE,1.0,False,
net bhnacha 30 mbs speed net chalcha matra 10 mbhs ko matra rati bhya se net nai chaldina paisa lincha 30 ko chlcha tho pani bhla bhla 10 kosped hoina slow motion,net bhnacha 30 mbs speed net chalcha matra 10 mbhs ko matra rati bhya se net nai chaldina paisa lincha 30 ko chlcha tho pani bhla bhla 10 kosped hoina slow motion,NEGATIVE,0.997,False,
gud,gud,NEGATIVE,0.896,False,
nice,nice,POSITIVE,1.0,False,
ok,ok,POSITIVE,1.0,False,
bat 1,bat 1,POSITIVE,0.946,False,
good,good,POSITIVE,1.0,False,
good cant change name properly wl link came last,good cant change name properly wl link came last,POSITIVE,0.983,False,
ive ever seen,ive ever seen,POSITIVE,0.938,False,
good use,good use,POSITIVE,1.0,False,
thank,thank,POSITIVE,1.0,False,
awosome,awosome,NEGATIVE,0.661,False,
even stream 720p 5mbpsnot much good experience,even stream 720p 5mbpsnot much good experience,POSITIVE,0.997,False,
nice,nice,POSITIVE,1.0,False,
good app love app wifi also good,good app love app wifi also good,POSITIVE,1.0,False,
best services wodlink,best services wodlink,POSITIVE,0.998,False,
using 20mbps offer watch videos website night keeps buffering annoying download speed even 1mbps used work fine first 1 2 month network speed super slow satisfied worldlink,using 20mbps offer watch videos website night keeps buffering annoying download speed even 1mbps used work fine first 1 2 month network speed super slow satisfied worldlink,NEGATIVE,0.997,False,
best,best,POSITIVE,1.0,False,
blocking users want blocking feature others connected devices,blocking users want blocking feature others connected devices,NEGATIVE,0.998,False,
emergency use app said pin already sent u havent received better create app provide something rubbish,emergency use app said pin already sent u havent received better create app provide something rubbish,NEGATIVE,0.999,False,
mulaaa jhur cha isp rati bhayo ki net slowbaru risako budi chadai ghar aucha hola net teti bistarai chalchagrow guysmake customer happy,mulaaa jhur cha isp rati bhayo ki net slowbaru risako budi chadai ghar aucha hola net teti bistarai chalchagrow guysmake customer happy,NEGATIVE,0.845,False,
naya user harulai block garnai mildaina,naya user harulai block garnai mildaina,NEGATIVE,0.996,False,
bobal,bobal,NEGATIVE,0.961,False,
machikne thag company ani app ho yo kai garna mildainakhatte net pani ekdam slow khate haru lai thagna bahek kai aaudaina,machikne thag company ani app ho yo kai garna mildainakhatte net pani ekdam slow khate haru lai thagna bahek kai aaudaina,NEGATIVE,0.993,False,
could rated 5 negative 5 stars available,could rated 5 negative 5 stars available,NEGATIVE,0.992,False,
fake sala,fake sala,NEGATIVE,1.0,False,
update user block,update user block,NEGATIVE,0.995,False,
chya chta kaam chaina install garera,chya chta kaam chaina install garera,NEGATIVE,0.99,False,
password change garnai mildaina error error matrai vanxa tw,password change garnai mildaina error error matrai vanxa tw,NEGATIVE,0.998,False,
fast means worldlink said im agree worldlink evening time gets slower even 20mbps offer statisfaction,fast means worldlink said im agree worldlink evening time gets slower even 20mbps offer statisfaction,NEGATIVE,0.995,False,
doesnt show connected devices appsometimes app freezes,doesnt show connected devices appsometimes app freezes,NEGATIVE,0.998,False,
yoo,yoo,POSITIVE,0.912,False,
jotko net chalnu na ornu,jotko net chalnu na ornu,NEGATIVE,0.928,False,
isnt app mac filtering block certain device access connection wouldve great full control router give default router think reason wlink isnt giving permission customise router like bet connection shared everyone using internet timeexevening slows rapidly shame,isnt app mac filtering block certain device access connection wouldve great full control router give default router think reason wlink isnt giving permission customise router like bet connection shared everyone using internet timeexevening slows rapidly shame,NEGATIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
good use,good use,POSITIVE,1.0,False,
able register receive verification code,able register receive verification code,POSITIVE,0.971,False,
great app,great app,POSITIVE,1.0,False,
use app pin received pin received even day appled n system says pin already ben send mobile pin received within 5 minutes system resending pin system used till day also pin received disgusting,use app pin received pin received even day appled n system says pin already ben send mobile pin received within 5 minutes system resending pin system used till day also pin received disgusting,NEGATIVE,0.998,False,
good app,good app,POSITIVE,1.0,False,
superb,superb,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
thats nice app,thats nice app,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
useful app,useful app,POSITIVE,0.999,False,
good app worldllink wifi user loved,good app worldllink wifi user loved,POSITIVE,0.999,False,
good,good,POSITIVE,1.0,False,
disgusting service,disgusting service,NEGATIVE,0.998,False,
totally sucks,totally sucks,NEGATIVE,0.999,False,
good app,good app,POSITIVE,1.0,False,
fast alll pisses always problem know messages take ages submitted,fast alll pisses always problem know messages take ages submitted,NEGATIVE,0.999,False,
speed slow payment,speed slow payment,NEGATIVE,1.0,False,
change wifi password app doesnt work shows error wifi ssid matter much try sometimes app doesnt work,change wifi password app doesnt work shows error wifi ssid matter much try sometimes app doesnt work,NEGATIVE,0.999,False,
worldlink speed fast app utilities sucksthe password must exactly 10the ssid character limit also 820 onlyit around 624 hope developers app understand problemthis problem many worldlink users,worldlink speed fast app utilities sucksthe password must exactly 10the ssid character limit also 820 onlyit around 624 hope developers app understand problemthis problem many worldlink users,NEGATIVE,0.997,False,worldlink speed fast app utilities sucksthe password must exactly 10the ssid character limit also 820 onlyit around 624 hope developers app understand problemthis problem many worldlink users
nice,nice,POSITIVE,1.0,False,
cool stable best app nepal wifi management,cool stable best app nepal wifi management,POSITIVE,1.0,False,
wow,wow,POSITIVE,1.0,False,
put remove acount option plz,put remove acount option plz,NEGATIVE,0.987,False,
worsttoripat app,worsttoripat app,NEGATIVE,1.0,False,
iam get code number,iam get code number,NEGATIVE,0.926,False,
good app,good app,POSITIVE,1.0,False,
worst part worldlink connected device option doesnot work accidently info wont correct mac filter multi ssid broadcast bandwidth control available,worst part worldlink connected device option doesnot work accidently info wont correct mac filter multi ssid broadcast bandwidth control available,NEGATIVE,0.999,False,
use two account apps,use two account apps,NEGATIVE,0.926,False,
slo,slo,NEGATIVE,1.0,False,
make mac id filter system,make mac id filter system,NEGATIVE,0.99,False,
worst app ever used works hundreds tries,worst app ever used works hundreds tries,NEGATIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
good app plz update block list features,good app plz update block list features,POSITIVE,0.999,False,
nice appp easy use,nice appp easy use,POSITIVE,0.999,False,
app cool,app cool,POSITIVE,1.0,False,
unable change password wifi ssid,unable change password wifi ssid,NEGATIVE,0.998,False,
helpfull app,helpfull app,POSITIVE,0.993,False,
make update remove unwanted connected devices,make update remove unwanted connected devices,NEGATIVE,0.991,False,
nice,nice,POSITIVE,1.0,False,
data usage individual devices network check,data usage individual devices network check,NEGATIVE,0.967,False,
helpfull,helpfull,POSITIVE,0.997,False,
kawari apps,kawari apps,NEGATIVE,0.693,False,
mac filter vako vaye 5 star dinthey,mac filter vako vaye 5 star dinthey,POSITIVE,0.563,False,
nice,nice,POSITIVE,1.0,False,
update tool option like app dosent support block unwanted user,update tool option like app dosent support block unwanted user,NEGATIVE,0.995,False,
good wifi work,good wifi work,POSITIVE,1.0,False,
lado jasto laaag hune appapp develop twa gar muzee harunepali janata ko paisa matra khana khojnelado haru,lado jasto laaag hune appapp develop twa gar muzee harunepali janata ko paisa matra khana khojnelado haru,NEGATIVE,0.994,False,
net speed time slow,net speed time slow,NEGATIVE,1.0,False,
router reboot option must include,router reboot option must include,NEGATIVE,0.994,False,router reboot option must include
password dosent change,password dosent change,NEGATIVE,0.973,False,
nice app attractive design,nice app attractive design,POSITIVE,1.0,False,
worst,worst,NEGATIVE,1.0,False,
worst appdoesnt features working,worst appdoesnt features working,NEGATIVE,1.0,False,
good app,good app,POSITIVE,1.0,False,
suuuuuppppppeeeeeer world link,suuuuuppppppeeeeeer world link,NEGATIVE,0.887,False,
hey suckers pay handsome salary might build good app every requirements customer inn,hey suckers pay handsome salary might build good app every requirements customer inn,NEGATIVE,0.994,False,
worldlink worst isp nepal strongly recommend use worldlink,worldlink worst isp nepal strongly recommend use worldlink,NEGATIVE,0.982,False,
first ta net ko speed ley yo aap kholna pani slow bhayera time lagxaplus yo app le kai kam lagena bakwas aap,first ta net ko speed ley yo aap kholna pani slow bhayera time lagxaplus yo app le kai kam lagena bakwas aap,NEGATIVE,0.996,False,
15 mbps halda pani net speed slow thyo paisa thapera 20 mbps halda pani speed thyakkai testai slow cha timaru internet company haruko chartikala k raicha bhanera india reliance jio le dekhai nai sakeko cha ek din malai ramro position pugna deo ani sab nikalchu,15 mbps halda pani net speed slow thyo paisa thapera 20 mbps halda pani speed thyakkai testai slow cha timaru internet company haruko chartikala k raicha bhanera india reliance jio le dekhai nai sakeko cha ek din malai ramro position pugna deo ani sab nikalchu,NEGATIVE,0.998,False,
poor isp nepal,poor isp nepal,NEGATIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
excelent aps,excelent aps,POSITIVE,1.0,False,
whyyyy cant change password,whyyyy cant change password,NEGATIVE,0.991,False,
good app safe net works sometimesi block social media tick,good app safe net works sometimesi block social media tick,NEGATIVE,0.753,False,
poor wifi download make low speed wifi,poor wifi download make low speed wifi,NEGATIVE,1.0,False,
great appnow change easily wifi password view many updates thank u,great appnow change easily wifi password view many updates thank u,POSITIVE,0.999,False,
wifi slow,wifi slow,NEGATIVE,0.999,False,
good,good,POSITIVE,1.0,False,
really nice service thanks,really nice service thanks,POSITIVE,1.0,False,
cant change password doesnt even show connected deviceswhat purpose app,cant change password doesnt even show connected deviceswhat purpose app,NEGATIVE,0.998,False,
literally piece downloadable trash,literally piece downloadable trash,NEGATIVE,1.0,False,
totally useless app cant change password always show incorrect current password trying password,totally useless app cant change password always show incorrect current password trying password,NEGATIVE,1.0,False,
sucks,sucks,NEGATIVE,0.999,False,
good,good,POSITIVE,1.0,False,
login chrome,login chrome,NEGATIVE,0.989,False,
yo app bata arulai dinye net limitations ghataunye badhaunye milauna paryo next update,yo app bata arulai dinye net limitations ghataunye badhaunye milauna paryo next update,NEGATIVE,0.985,False,
net pani khattam aajkal worldlink app pani khattam sayad customer badi vayo hola worldlink lai,net pani khattam aajkal worldlink app pani khattam sayad customer badi vayo hola worldlink lai,NEGATIVE,0.992,False,
app 5,app 5,POSITIVE,0.976,False,
nice,nice,POSITIVE,1.0,False,
tried change password many times error uninstalled app tomorrow suddenly disconnected wifi remembered yesterday password tried yes password changed next day anyone explain,tried change password many times error uninstalled app tomorrow suddenly disconnected wifi remembered yesterday password tried yes password changed next day anyone explain,NEGATIVE,0.999,False,
nice,nice,POSITIVE,1.0,False,
amazing,amazing,POSITIVE,1.0,False,
nice app,nice app,POSITIVE,1.0,False,
keep keep going,keep keep going,POSITIVE,0.999,False,
worst net ever 20 mbps fibre unlimited rey musikil ley euta mobile youtube chalxa worst net nepal,worst net ever 20 mbps fibre unlimited rey musikil ley euta mobile youtube chalxa worst net nepal,NEGATIVE,1.0,False,
tero tauko review,tero tauko review,POSITIVE,0.978,False,
slow afternoon sometimes night also,slow afternoon sometimes night also,NEGATIVE,0.951,False,
working properlywe loosing money wireless servicedisgusting,working properlywe loosing money wireless servicedisgusting,NEGATIVE,0.987,False,
good application easy control,good application easy control,POSITIVE,1.0,False,
useful well helpful,useful well helpful,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
world link nowadays giving trouble customers dissatisfied,world link nowadays giving trouble customers dissatisfied,NEGATIVE,0.996,False,
good,good,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
mast,mast,POSITIVE,0.717,False,
opening,opening,POSITIVE,0.999,False,
20mbps vanxa 1mbps pni xaldaina,20mbps vanxa 1mbps pni xaldaina,NEGATIVE,0.978,False,
worst app play store,worst app play store,NEGATIVE,1.0,False,
blocking internet user possible,blocking internet user possible,NEGATIVE,0.998,False,
nice service good job,nice service good job,POSITIVE,1.0,False,
paisa basul app,paisa basul app,NEGATIVE,0.754,False,
clou,clou,NEGATIVE,0.799,False,
hey world link want login account received opt pin world link verified phone number want immediate action,hey world link want login account received opt pin world link verified phone number want immediate action,NEGATIVE,0.985,False,
make new world link app tells password,make new world link app tells password,POSITIVE,0.986,False,
awesome aaps easy see full profile,awesome aaps easy see full profile,POSITIVE,1.0,False,
love app awe making,love app awe making,POSITIVE,1.0,False,
removed option complaint doesnt hav option slow internet speed complaint major problem internet,removed option complaint doesnt hav option slow internet speed complaint major problem internet,NEGATIVE,0.986,False,
plz try wifi dont go free bhanera tetro paisa thagera net slow tv slow everything slow kehi parera center call garnu paryo bhane atleast 100 rs balance halera matra call garnu parne wise balance na sakke samma ta kam nai hudiana worldlink ko,plz try wifi dont go free bhanera tetro paisa thagera net slow tv slow everything slow kehi parera center call garnu paryo bhane atleast 100 rs balance halera matra call garnu parne wise balance na sakke samma ta kam nai hudiana worldlink ko,NEGATIVE,0.998,False,
inyernet slow paying money slowi cant watch live world cup slowplz maintain fast,inyernet slow paying money slowi cant watch live world cup slowplz maintain fast,NEGATIVE,0.999,False,
thikai xa,thikai xa,POSITIVE,0.783,False,
net slow campare net,net slow campare net,NEGATIVE,0.999,False,
worldlink sucks,worldlink sucks,NEGATIVE,0.999,False,
cant change password cant check device connected,cant change password cant check device connected,NEGATIVE,0.942,False,
kawadi net fraud,kawadi net fraud,NEGATIVE,0.997,False,
net tv box provided wlink slowmovies updated regularlynow tube stopped working paying xtra charge tv,net tv box provided wlink slowmovies updated regularlynow tube stopped working paying xtra charge tv,NEGATIVE,0.999,False,
world link khataam isp ho 10 mbps ko satta 20 mbps khoi mero 10 ko 10 naixa 10 mbps vanepani muskil le 1 mbps chalxa khostaaaaaaa,world link khataam isp ho 10 mbps ko satta 20 mbps khoi mero 10 ko 10 naixa 10 mbps vanepani muskil le 1 mbps chalxa khostaaaaaaa,NEGATIVE,0.985,False,
connect device block,connect device block,NEGATIVE,0.994,False,
thug worldlink dont get manage escape monitoring authority thagerai kamaune bhayo worldlink le,thug worldlink dont get manage escape monitoring authority thagerai kamaune bhayo worldlink le,NEGATIVE,0.997,False,
time someone sued crapy company false claims high speedthug bhanekai worldlink,time someone sued crapy company false claims high speedthug bhanekai worldlink,NEGATIVE,0.998,False,
ytf cant u block users,ytf cant u block users,NEGATIVE,0.991,False,
ability configure multiple accountssubscriptions app great,ability configure multiple accountssubscriptions app great,POSITIVE,0.995,False,
crazy app,crazy app,POSITIVE,0.569,False,
things good use block connected device,things good use block connected device,POSITIVE,0.757,False,
app shows connected devices best banned blocked,app shows connected devices best banned blocked,NEGATIVE,0.997,False,
awesome,awesome,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
tori haru router access ni didaina na ta yo app mai dherai control options xa booooooi,tori haru router access ni didaina na ta yo app mai dherai control options xa booooooi,NEGATIVE,0.993,False,
bababalll,bababalll,POSITIVE,0.818,False,
manage wifi totally waste,manage wifi totally waste,NEGATIVE,1.0,False,
hamilai fullyrouter access hunu paryo,hamilai fullyrouter access hunu paryo,NEGATIVE,0.892,False,
cant change ssid,cant change ssid,NEGATIVE,0.984,False,
worstworstworst internet service provider entire country anybody trying join connect worldlink communication waste money time,worstworstworst internet service provider entire country anybody trying join connect worldlink communication waste money time,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
nice app worldlink users,nice app worldlink users,POSITIVE,1.0,False,
gooodd appp,gooodd appp,NEGATIVE,0.996,False,
working little,working little,NEGATIVE,0.983,False,
great,great,POSITIVE,1.0,False,
geda appp,geda appp,NEGATIVE,0.536,False,
good job,good job,POSITIVE,1.0,False,
worst isp,worst isp,NEGATIVE,1.0,False,
nice app,nice app,POSITIVE,1.0,False,
hate worst app,hate worst app,NEGATIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
good app,good app,POSITIVE,1.0,False,
happy,happy,POSITIVE,1.0,False,
good app bugs,good app bugs,POSITIVE,1.0,False,
worst net ever,worst net ever,NEGATIVE,1.0,False,
nice beby,nice beby,POSITIVE,1.0,False,
worst appp,worst appp,NEGATIVE,1.0,False,
nice application,nice application,POSITIVE,1.0,False,
simply good,simply good,POSITIVE,1.0,False,
jasto worldlink muziharu ko app pani tastai,jasto worldlink muziharu ko app pani tastai,NEGATIVE,0.982,False,
app opening rubbis,app opening rubbis,NEGATIVE,0.903,False,
ksto khal ko app ho kholdoi kholdoina ta,ksto khal ko app ho kholdoi kholdoina ta,NEGATIVE,0.949,False,
app doesnt work stuck loading,app doesnt work stuck loading,NEGATIVE,0.998,False,
app even open keeps loading,app even open keeps loading,POSITIVE,0.751,False,
work correctly,work correctly,POSITIVE,1.0,False,
install ta gareu khoi login garna mileko xaina starting loading hunxa update garnu pareu apps lai,install ta gareu khoi login garna mileko xaina starting loading hunxa update garnu pareu apps lai,NEGATIVE,0.992,False,
k ho yasto app nai kholidaina hait,k ho yasto app nai kholidaina hait,NEGATIVE,0.953,False,
worst app ever downloadand worst ever wordlink,worst app ever downloadand worst ever wordlink,NEGATIVE,1.0,False,
nice combortable app view conected changing passord love appp use mob,nice combortable app view conected changing passord love appp use mob,POSITIVE,0.981,False,
dont use worldlink,dont use worldlink,NEGATIVE,0.995,False,
thikai xa pasword nd user name chang garna kaam lagya xa,thikai xa pasword nd user name chang garna kaam lagya xa,NEGATIVE,0.994,False,
quit disturbing app kaile kahi cldaicldaina vnyajun bela jaruri hunxa aap ko tyahi bela cldainakinw ho k ysto,quit disturbing app kaile kahi cldaicldaina vnyajun bela jaruri hunxa aap ko tyahi bela cldainakinw ho k ysto,NEGATIVE,0.998,False,
worst net doesnt give nice speed,worst net doesnt give nice speed,NEGATIVE,1.0,False,
20 mbps ko jodeko 11kbps chalxa haha,20 mbps ko jodeko 11kbps chalxa haha,NEGATIVE,0.968,False,
bad,bad,NEGATIVE,1.0,False,
f useless control wifi dont want safe net want fully functional admin panal,f useless control wifi dont want safe net want fully functional admin panal,NEGATIVE,0.999,False,
ghanta,ghanta,POSITIVE,0.998,False,
kam xaina last solo xa mula haru paisha matra kanxa paisha tiry c ta sewa ne dy na khaty haru,kam xaina last solo xa mula haru paisha matra kanxa paisha tiry c ta sewa ne dy na khaty haru,NEGATIVE,0.994,False,
terrible app equally disgusting service service provider,terrible app equally disgusting service service provider,NEGATIVE,1.0,False,
open ticket functionality use ticket closed without kind response problem,open ticket functionality use ticket closed without kind response problem,POSITIVE,0.706,False,
easy,easy,POSITIVE,0.997,False,
awesome,awesome,POSITIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
connection 50mbs works 13 mbs well played anyone thinking connecting worldlink advise dont,connection 50mbs works 13 mbs well played anyone thinking connecting worldlink advise dont,POSITIVE,0.995,False,
worst internet service provider nepal,worst internet service provider nepal,NEGATIVE,1.0,False,
customer service like nice make wait solution ie days,customer service like nice make wait solution ie days,NEGATIVE,0.94,False,
kina yati slow net manche lutne kaam banda gara hai,kina yati slow net manche lutne kaam banda gara hai,NEGATIVE,0.991,False,
net slow vayera app download nai vayena,net slow vayera app download nai vayena,NEGATIVE,0.992,False,
bakwass,bakwass,NEGATIVE,0.973,False,
bakwass,bakwass,NEGATIVE,0.973,False,
bakwass,bakwass,NEGATIVE,0.973,False,
fast internet,fast internet,POSITIVE,0.999,False,
thre user blacklist system well,thre user blacklist system well,POSITIVE,0.929,False,
use amateur technicians join wires routers cant set routers computers,use amateur technicians join wires routers cant set routers computers,NEGATIVE,0.997,False,
bugs upon scanning real time network data usage,bugs upon scanning real time network data usage,NEGATIVE,0.999,False,
awesome,awesome,POSITIVE,1.0,False,
sick wifi network says 10 mbps internet speed doesnt exceed 750 kbps,sick wifi network says 10 mbps internet speed doesnt exceed 750 kbps,NEGATIVE,0.993,False,
vako,vako,POSITIVE,0.997,False,
could able use wlink facebook chat tv prob,could able use wlink facebook chat tv prob,NEGATIVE,0.989,False,
hihih,hihih,POSITIVE,0.975,False,
worldlink internet connection good,worldlink internet connection good,POSITIVE,1.0,False,
dont like,dont like,POSITIVE,0.601,False,
worst net,worst net,NEGATIVE,1.0,False,
router setup page access didaina yo worldlink mac filter garna mildaina kasailai block garna pani mildaina device rename garna pani mildainakasto app ho fking hate,router setup page access didaina yo worldlink mac filter garna mildaina kasailai block garna pani mildaina device rename garna pani mildainakasto app ho fking hate,NEGATIVE,0.998,False,
worst worst internet ever na ta internet speed ramro chha na customer service 25mbps ko jodyo 5 mbps ko speed ko ni kaam gardaina 1 month problem vayera report garyo response,worst worst internet ever na ta internet speed ramro chha na customer service 25mbps ko jodyo 5 mbps ko speed ko ni kaam gardaina 1 month problem vayera report garyo response,NEGATIVE,1.0,False,
nice,nice,POSITIVE,1.0,False,
getting worst worst 6month everything fine 5mbps pack 25mbps pack internet inconsistent slow also download speed 2mbps max,getting worst worst 6month everything fine 5mbps pack 25mbps pack internet inconsistent slow also download speed 2mbps max,NEGATIVE,0.999,False,
maximum buffer net capacity 10 mbps runs 2 mbps,maximum buffer net capacity 10 mbps runs 2 mbps,NEGATIVE,0.982,False,
khate net ko khate app kai kam xaina ticket solved kai problem nai solve bhako hudaina,khate net ko khate app kai kam xaina ticket solved kai problem nai solve bhako hudaina,NEGATIVE,0.989,False,
ghanta jasto app safe net gayi youtube facebook ra anya app haru lai blacklist rakhda aafule pani na chalaunu sakda rahecha ghanta k faida bhayo safenet use garnu ko hamro device connected users lai control nai garnu sakdina hamile mac system chai kaha harayo mula ghanta jasto app developer haru kera khau,ghanta jasto app safe net gayi youtube facebook ra anya app haru lai blacklist rakhda aafule pani na chalaunu sakda rahecha ghanta k faida bhayo safenet use garnu ko hamro device connected users lai control nai garnu sakdina hamile mac system chai kaha harayo mula ghanta jasto app developer haru kera khau,NEGATIVE,0.994,False,
great app,great app,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
much slow connection ever foundname vane xito vanekai worldlink tara use garda dilo vanekai worldlink,much slow connection ever foundname vane xito vanekai worldlink tara use garda dilo vanekai worldlink,NEGATIVE,0.998,False,
gud,gud,NEGATIVE,0.896,False,
everytime login whenever try open app stops crashes,everytime login whenever try open app stops crashes,NEGATIVE,0.998,False,
amazing app,amazing app,POSITIVE,1.0,False,
worse,worse,NEGATIVE,1.0,False,
nice app,nice app,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
fake app,fake app,NEGATIVE,1.0,False,
good,good,POSITIVE,1.0,False,
great app worldlink users,great app worldlink users,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
wifi hide geting,wifi hide geting,NEGATIVE,0.997,False,
app two slow connect also,app two slow connect also,NEGATIVE,0.989,False,
baad network,baad network,NEGATIVE,0.985,False,
time doesnt work,time doesnt work,NEGATIVE,0.999,False,
good servies,good servies,POSITIVE,1.0,False,
nice one love,nice one love,POSITIVE,1.0,False,
awesome,awesome,POSITIVE,1.0,False,
waiting availability blocking unwanted devices,waiting availability blocking unwanted devices,NEGATIVE,0.998,False,
said work internet connected even though internet connected says connection,said work internet connected even though internet connected says connection,NEGATIVE,0.955,False,
good,good,POSITIVE,1.0,False,
cant understand service worldlink started worst worst day day even paying huge sum money service getting totally unsatisfactory per called 25mbps internet working slower 2g network,cant understand service worldlink started worst worst day day even paying huge sum money service getting totally unsatisfactory per called 25mbps internet working slower 2g network,NEGATIVE,1.0,False,
switch account,switch account,NEGATIVE,0.912,False,
nice app,nice app,POSITIVE,1.0,False,
worst,worst,NEGATIVE,1.0,False,
block user,block user,NEGATIVE,0.998,False,
good link,good link,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
nice app,nice app,POSITIVE,1.0,False,
although wifi connected see homescreen app says internet connectivity,although wifi connected see homescreen app says internet connectivity,NEGATIVE,0.974,False,
password kina change garna na milako,password kina change garna na milako,NEGATIVE,0.987,False,
see ofline profile app,see ofline profile app,POSITIVE,0.614,False,
nic,nic,POSITIVE,0.998,False,
trying refer friend app keeps crashing wth everything app piece st nothing works well ive changed wifi password doesnt work well,trying refer friend app keeps crashing wth everything app piece st nothing works well ive changed wifi password doesnt work well,NEGATIVE,1.0,False,
app useful person wordlink wifi,app useful person wordlink wifi,POSITIVE,0.936,False,
billa app rechapassword nai change hudaina kasari nepals 1 isp vayo achamma lairya xa,billa app rechapassword nai change hudaina kasari nepals 1 isp vayo achamma lairya xa,NEGATIVE,0.988,False,
better acess block unblock user ios app downloaded ios 11 applicable lower ios otherwise app good easy use much helpful,better acess block unblock user ios app downloaded ios 11 applicable lower ios otherwise app good easy use much helpful,NEGATIVE,0.781,False,
like,like,POSITIVE,0.991,False,
change wifi password giving 1,change wifi password giving 1,NEGATIVE,0.951,False,
ok,ok,POSITIVE,1.0,False,
rate ta diyeko xu tara xito device block garne feature rakhnu paryo,rate ta diyeko xu tara xito device block garne feature rakhnu paryo,NEGATIVE,0.995,False,
ghatiya service provider,ghatiya service provider,POSITIVE,0.935,False,
kaam nai gardaina yo app le internet connection bhnxa connect huda huda,kaam nai gardaina yo app le internet connection bhnxa connect huda huda,NEGATIVE,0.978,False,
mero wiffi ko password change garrum vanko hudaina yo app batapassword halar change click garda wiffi setting updated vanxa password change hudainamero user name sameer basnet xa r wiffi name sissaysnofreewiffi hoplz contact,mero wiffi ko password change garrum vanko hudaina yo app batapassword halar change click garda wiffi setting updated vanxa password change hudainamero user name sameer basnet xa r wiffi name sissaysnofreewiffi hoplz contact,NEGATIVE,0.995,False,
app include blocking function unknown device connected personal wifi,app include blocking function unknown device connected personal wifi,NEGATIVE,0.987,False,
disappointed,disappointed,NEGATIVE,1.0,False,
nice apps client,nice apps client,POSITIVE,1.0,False,
khai jondagi bhar update audaina ki kya ho mac filteeing thag haru,khai jondagi bhar update audaina ki kya ho mac filteeing thag haru,NEGATIVE,0.944,False,
net goes fast give u 5 star,net goes fast give u 5 star,POSITIVE,0.995,False,
cant log acc,cant log acc,NEGATIVE,0.959,False,
like apps,like apps,POSITIVE,0.986,False,
pretty good,pretty good,POSITIVE,1.0,False,
vejaa jasto password change garnw khojda connection poor connectivity matrw vanxa,vejaa jasto password change garnw khojda connection poor connectivity matrw vanxa,NEGATIVE,0.999,False,
password change garnu saro ajhai app dhelo khulxa beluka huna thale paxi net slow k hoo haina esto 10mbps ra net nai chaldaina ramro,password change garnu saro ajhai app dhelo khulxa beluka huna thale paxi net slow k hoo haina esto 10mbps ra net nai chaldaina ramro,NEGATIVE,0.997,False,
crash app,crash app,NEGATIVE,0.999,False,
nice,nice,POSITIVE,1.0,False,
good,good,POSITIVE,1.0,False,
upgrade 10 mbps freqent disconnection problem specially evening,upgrade 10 mbps freqent disconnection problem specially evening,NEGATIVE,0.979,False,
quite easy,quite easy,POSITIVE,0.999,False,
useful,useful,POSITIVE,1.0,False,
