review,cleaned_text,sentiment,confidence,is_suggestion,suggestion_text
needs help online gaming problems,needs help online gaming problems,NEGATIVE,0.999,True,needs help online gaming problems
needs many adjustment,needs many adjustment,NEGATIVE,0.988,True,needs many adjustment
great app need access login router feature,great app need access login router feature,POSITIVE,0.812,True,
people like dont want add wlink hanging ssid like tail dont find compulsion show anyone using internet service,people like dont want add wlink hanging ssid like tail dont find compulsion show anyone using internet service,NEGATIVE,0.997,True,people like dont want add wlink hanging ssid like tail dont find compulsion show anyone using internet service
want know price list app need information connected app waste time want share company services need verification etc process simply show offer price contact etc,want know price list app need information connected app waste time want share company services need verification etc process simply show offer price contact etc,NEGATIVE,0.997,True,
new version automatically adding _wlink end wifi name paying money internet cant force us advertise brand,new version automatically adding wlink end wifi name paying money internet cant force us advertise brand,NEGATIVE,0.992,True,
device filtering work even says successfully applied need improve app,device filtering work even says successfully applied need improve app,NEGATIVE,0.977,True,device filtering work even says successfully applied need improve app
feeling year package 25 mbps 1 year got expired added noticed condition internet connection poor beforei thought might issues work correctly couple days internet speed become poor cant even play game correctly ping going highi reporting nothing happening expecting,feeling year package 25 mbps 1 year got expired added noticed condition internet connection poor beforei thought might issues work correctly couple days internet speed become poor cant even play game correctly ping going highi reporting nothing happening expecting,NEGATIVE,0.999,True,
helpful know service app needs much space couldnot download mobile phone,helpful know service app needs much space couldnot download mobile phone,NEGATIVE,0.996,True,helpful know service app needs much space couldnot download mobile phone
wish could give 0,wish could give 0,NEGATIVE,0.972,True,
update cant change wifi password fixed soo possible,update cant change wifi password fixed soo possible,NEGATIVE,0.989,True,
disturbing time cut time slow time ok doesnt smooth function could please try correct,disturbing time cut time slow time ok doesnt smooth function could please try correct,NEGATIVE,0.998,True,disturbing time cut time slow time ok doesnt smooth function could please try correct
paying 25mbps could open browseri complaints hundred times everytime promise solve problem done yet support department also couldnt anything whenever ask talk seniors reluctant file complaints even really regret wolrd link connection needful world link please responsible concern person solve problem,paying 25mbps could open browseri complaints hundred times everytime promise solve problem done yet support department also couldnt anything whenever ask talk seniors reluctant file complaints even really regret wolrd link connection needful world link please responsible concern person solve problem,NEGATIVE,0.994,True,paying 25mbps could open browseri complaints hundred times everytime promise solve problem done yet support department also couldnt anything whenever ask talk seniors reluctant file complaints even really regret wolrd link connection needful world link please responsible concern person solve problem
access router safe net works properly added web address block blocked time nd agin failed block website,access router safe net works properly added web address block blocked time nd agin failed block website,NEGATIVE,0.869,True,
many improvements needed furthermore better version previous one thank,many improvements needed furthermore better version previous one thank,POSITIVE,0.712,True,
good insecureonce login need login think secured,good insecureonce login need login think secured,POSITIVE,0.944,True,
code properly send phone please help meto change password,code properly send phone please help meto change password,NEGATIVE,0.964,True,code properly send phone please help meto change password
wifi good first worst problem internet speed slow suddenly goes suddenly want suggest please fix problem soon possible please satisfy customers,wifi good first worst problem internet speed slow suddenly goes suddenly want suggest please fix problem soon possible please satisfy customers,NEGATIVE,0.993,True,wifi good first worst problem internet speed slow suddenly goes suddenly want suggest please fix problem soon possible please satisfy customers
one worst isp nepal guys need focus speed well poisa matra kamayera bayena service pani ramro dinu pareu,one worst isp nepal guys need focus speed well poisa matra kamayera bayena service pani ramro dinu pareu,NEGATIVE,0.999,True,
cant switch multiple accounts like earlier version fix asap manage accounts hacked misused,cant switch multiple accounts like earlier version fix asap manage accounts hacked misused,NEGATIVE,0.998,True,cant switch multiple accounts like earlier version fix asap manage accounts hacked misused
speed 15 mbps doesnt works even 1 mbps try play online game lot lagsonce broke phone due lag please try improve speed net,speed 15 mbps doesnt works even 1 mbps try play online game lot lagsonce broke phone due lag please try improve speed net,NEGATIVE,0.999,True,speed 15 mbps doesnt works even 1 mbps try play online game lot lagsonce broke phone due lag please try improve speed net
app trashits really hard useyou guys work apphoping great improvements,app trashits really hard useyou guys work apphoping great improvements,NEGATIVE,0.996,True,
thought worldlink would fast wrong 25mbps internet 3 devices connected also internet slow think guys provide us 5 mbps internet fix problems costumer could stop using network solve issue fast possible,thought worldlink would fast wrong 25mbps internet 3 devices connected also internet slow think guys provide us 5 mbps internet fix problems costumer could stop using network solve issue fast possible,NEGATIVE,0.998,True,thought worldlink would fast wrong 25mbps internet 3 devices connected also internet slow think guys provide us 5 mbps internet fix problems costumer could stop using network solve issue fast possible
internet providing kind joke 21st century two three people use wifi start buffer much even youtube page dont load 23 minutespubg experience worldlink even worseso please solve problem quick possible,internet providing kind joke 21st century two three people use wifi start buffer much even youtube page dont load 23 minutespubg experience worldlink even worseso please solve problem quick possible,NEGATIVE,0.997,True,internet providing kind joke 21st century two three people use wifi start buffer much even youtube page dont load 23 minutespubg experience worldlink even worseso please solve problem quick possible
last time rated 2 star giving 5 star app gone better every update listen massive customer request add mac filtering service non existent previous version likewise app much functional responsive clicks various graphic information quality improve many new additional features changes made app usable really worthy call proper function app least massive thanks,last time rated 2 star giving 5 star app gone better every update listen massive customer request add mac filtering service non existent previous version likewise app much functional responsive clicks various graphic information quality improve many new additional features changes made app usable really worthy call proper function app least massive thanks,POSITIVE,0.892,True,last time rated 2 star giving 5 star app gone better every update listen massive customer request add mac filtering service non existent previous version likewise app much functional responsive clicks various graphic information quality improve many new additional features changes made app usable really worthy call proper function app least massive thanks
network problem fixed tell us worldlink dilo vanko worldlink,network problem fixed tell us worldlink dilo vanko worldlink,NEGATIVE,0.998,True,
uselessso dumb improve,uselessso dumb improve,NEGATIVE,0.999,True,uselessso dumb improve
one star also worldlink rightnow wgst heck going network crisis occur please something,one star also worldlink rightnow wgst heck going network crisis occur please something,NEGATIVE,0.9,True,one star also worldlink rightnow wgst heck going network crisis occur please something
slowest wifi ever seenplease make fastfor slow internet 1star,slowest wifi ever seenplease make fastfor slow internet 1star,NEGATIVE,0.999,True,
please dont use world link worst service ever,please dont use world link worst service ever,NEGATIVE,1.0,True,please dont use world link worst service ever
gamer please dont go wont get good ping,gamer please dont go wont get good ping,NEGATIVE,0.977,True,gamer please dont go wont get good ping
hello namaste worldlink using world 1 year days become slower netis tp link update came become slower u though nepal one faster network world link connected 3 phones play online game give ping high days cant play game huge problem hey like worldlink giving message please take seriously problem make good jay nepal,hello namaste worldlink using world 1 year days become slower netis tp link update came become slower u though nepal one faster network world link connected 3 phones play online game give ping high days cant play game huge problem hey like worldlink giving message please take seriously problem make good jay nepal,NEGATIVE,0.997,True,hello namaste worldlink using world 1 year days become slower netis tp link update came become slower u though nepal one faster network world link connected 3 phones play online game give ping high days cant play game huge problem hey like worldlink giving message please take seriously problem make good jay nepal
lag playing online games please fix soon plz,lag playing online games please fix soon plz,NEGATIVE,0.999,True,lag playing online games please fix soon plz
recently cant change wifi password called website even loaded wth wrong wifi im seriously pissed like use youtubefacebookgoogle messengerbut play online games example pubg play game sometimes says something wrong wifi says network error poor signal im literally standing front router fix already cant even play games lockdown,recently cant change wifi password called website even loaded wth wrong wifi im seriously pissed like use youtubefacebookgoogle messengerbut play online games example pubg play game sometimes says something wrong wifi says network error poor signal im literally standing front router fix already cant even play games lockdown,NEGATIVE,1.0,True,recently cant change wifi password called website even loaded wth wrong wifi im seriously pissed like use youtubefacebookgoogle messengerbut play online games example pubg play game sometimes says something wrong wifi says network error poor signal im literally standing front router fix already cant even play games lockdown
lag palying online games please fix otherwise people leave wordlink help,lag palying online games please fix otherwise people leave wordlink help,NEGATIVE,0.999,True,lag palying online games please fix otherwise people leave wordlink help
world worst internet company willing add worldlink internet connection dont first internet connection good months internet worst,world worst internet company willing add worldlink internet connection dont first internet connection good months internet worst,NEGATIVE,1.0,True,world worst internet company willing add worldlink internet connection dont first internet connection good months internet worst
fix internet get much ping game fix,fix internet get much ping game fix,NEGATIVE,0.997,True,fix internet get much ping game fix
dont know past 23 monthsi facing pings problems gaming net isnt stable time doesnt work cheap network stop saying f international network company shame worldlink fix problem soon possible,dont know past 23 monthsi facing pings problems gaming net isnt stable time doesnt work cheap network stop saying f international network company shame worldlink fix problem soon possible,NEGATIVE,0.997,True,dont know past 23 monthsi facing pings problems gaming net isnt stable time doesnt work cheap network stop saying f international network company shame worldlink fix problem soon possible
sorry complain facing problem due internetyou devoted toward solutionplease serious problem otherwise users may negative impacts towards worldlink team,sorry complain facing problem due internetyou devoted toward solutionplease serious problem otherwise users may negative impacts towards worldlink team,NEGATIVE,0.998,True,
pandemic wayvery disappointedredusing speed locking playing online games worst decisionits like taking something u u needed,pandemic wayvery disappointedredusing speed locking playing online games worst decisionits like taking something u u needed,NEGATIVE,0.999,True,
poor ninternet worldlink internet must improve internet service speed,poor ninternet worldlink internet must improve internet service speed,NEGATIVE,1.0,True,poor ninternet worldlink internet must improve internet service speed
worst isp provider nepal never real face started playing online games ally fraustation several months complains proper solution unmasking real face worldlink whoever planning join worldlink please dont gon na post worldlink make people unsubscribe guys deceive dumb app try checking internet speed show fastest please stay away,worst isp provider nepal never real face started playing online games ally fraustation several months complains proper solution unmasking real face worldlink whoever planning join worldlink please dont gon na post worldlink make people unsubscribe guys deceive dumb app try checking internet speed show fastest please stay away,NEGATIVE,1.0,True,worst isp provider nepal never real face started playing online games ally fraustation several months complains proper solution unmasking real face worldlink whoever planning join worldlink please dont gon na post worldlink make people unsubscribe guys deceive dumb app try checking internet speed show fastest please stay away
happen network past daysit even support gameplz something fast wifi connected game cant openit says networki hope fix fast,happen network past daysit even support gameplz something fast wifi connected game cant openit says networki hope fix fast,NEGATIVE,0.981,True,happen network past daysit even support gameplz something fast wifi connected game cant openit says networki hope fix fast
subscribed 25 mbps internet connection good suddenly new package arrived name 5g connection getting worst called like 3 time day different person complained router solved please dont sell new product making old worst may switch self different network,subscribed 25 mbps internet connection good suddenly new package arrived name 5g connection getting worst called like 3 time day different person complained router solved please dont sell new product making old worst may switch self different network,NEGATIVE,0.999,True,subscribed 25 mbps internet connection good suddenly new package arrived name 5g connection getting worst called like 3 time day different person complained router solved please dont sell new product making old worst may switch self different network
days cant play pubg itme time working slowly shows network error change change ur network plz fix,days cant play pubg itme time working slowly shows network error change change ur network plz fix,NEGATIVE,0.999,True,days cant play pubg itme time working slowly shows network error change change ur network plz fix
app good last time wifi fast time fix,app good last time wifi fast time fix,POSITIVE,0.998,True,app good last time wifi fast time fix
need app mostly internet disrupted cant connect app data takes long connect nothing changed 2 years app still sucks,need app mostly internet disrupted cant connect app data takes long connect nothing changed 2 years app still sucks,NEGATIVE,0.998,True,
worldlink bata pubg khelda kina server timeout dekhaxuxa aru network bata khelda kei problem aaudaina worldlink connect garesi server timeout vanera game bata baira nikal dinxa happening tyo ta atti nai vayo k yei pubg khelna worldlink jodeko yei worldlink le ghat garya cha saabai worldlink user le yei vaniraxan worldlink game khulekai chaina vandai please fix,worldlink bata pubg khelda kina server timeout dekhaxuxa aru network bata khelda kei problem aaudaina worldlink connect garesi server timeout vanera game bata baira nikal dinxa happening tyo ta atti nai vayo k yei pubg khelna worldlink jodeko yei worldlink le ghat garya cha saabai worldlink user le yei vaniraxan worldlink game khulekai chaina vandai please fix,NEGATIVE,0.994,True,worldlink bata pubg khelda kina server timeout dekhaxuxa aru network bata khelda kei problem aaudaina worldlink connect garesi server timeout vanera game bata baira nikal dinxa happening tyo ta atti nai vayo k yei pubg khelna worldlink jodeko yei worldlink le ghat garya cha saabai worldlink user le yei vaniraxan worldlink game khulekai chaina vandai please fix
good improvement,good improvement,POSITIVE,1.0,True,
monopoly corporate office wont care consumers forced pay cuz need internet,monopoly corporate office wont care consumers forced pay cuz need internet,NEGATIVE,0.976,True,
cant able play pubg properly net please trying join net worldlink best option u never use net zero star net,cant able play pubg properly net please trying join net worldlink best option u never use net zero star net,NEGATIVE,0.996,True,cant able play pubg properly net please trying join net worldlink best option u never use net zero star net
tried many times change password says current password incorrect fix problem worldlink,tried many times change password says current password incorrect fix problem worldlink,NEGATIVE,0.999,True,tried many times change password says current password incorrect fix problem worldlink
online games opening open online games says unable connect server please change server use another wifi happening please fix world link net,online games opening open online games says unable connect server please change server use another wifi happening please fix world link net,NEGATIVE,0.999,True,online games opening open online games says unable connect server please change server use another wifi happening please fix world link net
cant change wifi password wifi name doesnt shows even try laptop keeps saying undermaintainse need improve,cant change wifi password wifi name doesnt shows even try laptop keeps saying undermaintainse need improve,NEGATIVE,0.998,True,cant change wifi password wifi name doesnt shows even try laptop keeps saying undermaintainse need improve
world worst wifi ever becomes lag whenever want use tube playing pubg complition wifi package remove worstghatyanet thinking worldlink net please dont good world link worker tell us give 50mbps give 25mbps know cheat us thank,world worst wifi ever becomes lag whenever want use tube playing pubg complition wifi package remove worstghatyanet thinking worldlink net please dont good world link worker tell us give 50mbps give 25mbps know cheat us thank,NEGATIVE,1.0,True,world worst wifi ever becomes lag whenever want use tube playing pubg complition wifi package remove worstghatyanet thinking worldlink net please dont good world link worker tell us give 50mbps give 25mbps know cheat us thank
wifi getting worster worster please please fix soon possible working much slow cant open app phone,wifi getting worster worster please please fix soon possible working much slow cant open app phone,NEGATIVE,0.999,True,wifi getting worster worster please please fix soon possible working much slow cant open app phone
network slow 45 mbps raa pubg khelda jaila nii 300 pin dikhau cha ramro lagana yalai fix garnu,network slow 45 mbps raa pubg khelda jaila nii 300 pin dikhau cha ramro lagana yalai fix garnu,NEGATIVE,0.999,True,network slow 45 mbps raa pubg khelda jaila nii 300 pin dikhau cha ramro lagana yalai fix garnu
new ui looks great feels easy use wish could set saftynet password owrself,new ui looks great feels easy use wish could set saftynet password owrself,NEGATIVE,0.947,True,
days net working good please fix soon possible working slowly even friends also using worldlink wifi also facing problem like please solve soon possible,days net working good please fix soon possible working slowly even friends also using worldlink wifi also facing problem like please solve soon possible,NEGATIVE,0.697,True,days net working good please fix soon possible working slowly even friends also using worldlink wifi also facing problem like please solve soon possible
preety disappointing net always run slow even dont send staff fixed iam pissed,preety disappointing net always run slow even dont send staff fixed iam pissed,NEGATIVE,1.0,True,
things need fixed asap,things need fixed asap,NEGATIVE,0.998,True,
pls improve support smt210 samsung tablet,pls improve support smt210 samsung tablet,POSITIVE,0.962,True,pls improve support smt210 samsung tablet
need grow,need grow,POSITIVE,0.98,True,
world slowest internetplease please kindly request use internet,world slowest internetplease please kindly request use internet,NEGATIVE,0.997,True,world slowest internetplease please kindly request use internet
biggest mistake life connected internet worldlink god please forgive biggest mistake done sorry,biggest mistake life connected internet worldlink god please forgive biggest mistake done sorry,NEGATIVE,0.999,True,biggest mistake life connected internet worldlink god please forgive biggest mistake done sorry
much improved,much improved,POSITIVE,1.0,True,
wifi service becoming slow fees high app also working cant see number device connected cant change password complained many times still problem worse daybyday becoming slowest service provider please fix soon good feedback,wifi service becoming slow fees high app also working cant see number device connected cant change password complained many times still problem worse daybyday becoming slowest service provider please fix soon good feedback,NEGATIVE,0.996,True,wifi service becoming slow fees high app also working cant see number device connected cant change password complained many times still problem worse daybyday becoming slowest service provider please fix soon good feedback
please solve online gaming high ping problem,please solve online gaming high ping problem,NEGATIVE,0.95,True,please solve online gaming high ping problem
subscribed 20mbps package speed shows 910mbps net goes slow please solve problem,subscribed 20mbps package speed shows 910mbps net goes slow please solve problem,NEGATIVE,0.999,True,subscribed 20mbps package speed shows 910mbps net goes slow please solve problem
always shows router offline even router please fix,always shows router offline even router please fix,NEGATIVE,0.969,True,always shows router offline even router please fix
good apps continue improve required,good apps continue improve required,POSITIVE,1.0,True,good apps continue improve required
nice company need provide toll free,nice company need provide toll free,POSITIVE,0.934,True,
bad add option remove wifi user,bad add option remove wifi user,NEGATIVE,1.0,True,bad add option remove wifi user
takes lot time change settings adding mac address plz solve,takes lot time change settings adding mac address plz solve,NEGATIVE,0.988,True,
hopefullyspeed optimizer improve,hopefullyspeed optimizer improve,POSITIVE,0.997,True,hopefullyspeed optimizer improve
filter function working properly please fix soon havenot fixed problem yet worldlink sercice bad,filter function working properly please fix soon havenot fixed problem yet worldlink sercice bad,NEGATIVE,1.0,True,filter function working properly please fix soon havenot fixed problem yet worldlink sercice bad
thanks wlink adding ont reboot option best app isp,thanks wlink adding ont reboot option best app isp,POSITIVE,0.995,True,
im giving three star good net two cut delay reply always get late replay need improve thank,im giving three star good net two cut delay reply always get late replay need improve thank,POSITIVE,0.767,True,im giving three star good net two cut delay reply always get late replay need improve thank
update cant use speed test feature please fix,update cant use speed test feature please fix,NEGATIVE,0.963,True,update cant use speed test feature please fix
kinda like new material ui change bt need improve like dark mode,kinda like new material ui change bt need improve like dark mode,NEGATIVE,0.994,True,kinda like new material ui change bt need improve like dark mode
app works well dont know app doesnt let use speed test feature whenever try open feature app crashes restart fix,app works well dont know app doesnt let use speed test feature whenever try open feature app crashes restart fix,NEGATIVE,0.923,True,app works well dont know app doesnt let use speed test feature whenever try open feature app crashes restart fix
speed test working plz fix,speed test working plz fix,NEGATIVE,0.988,True,speed test working plz fix
needs router access whole router app kudos,needs router access whole router app kudos,NEGATIVE,0.994,True,needs router access whole router app kudos
bugs still fixed great tool well,bugs still fixed great tool well,POSITIVE,0.986,True,
app working fine months ago version 178 working shows internet connection although connected please fix app soon,app working fine months ago version 178 working shows internet connection although connected please fix app soon,NEGATIVE,0.996,True,app working fine months ago version 178 working shows internet connection although connected please fix app soon
bugs speed test please fixed issue lags online games low pings,bugs speed test please fixed issue lags online games low pings,NEGATIVE,0.998,True,bugs speed test please fixed issue lags online games low pings
totel connected devices show error every time plz fix,totel connected devices show error every time plz fix,NEGATIVE,0.998,True,totel connected devices show error every time plz fix
takes longer see connected devices many issues fixed earned lot spending little well app developers wouldnt make loss also sometime internet lags 1 star go 5 fixed,takes longer see connected devices many issues fixed earned lot spending little well app developers wouldnt make loss also sometime internet lags 1 star go 5 fixed,NEGATIVE,0.999,True,
speed test working latest version app closes immediately hit speed test please fix,speed test working latest version app closes immediately hit speed test please fix,NEGATIVE,0.97,True,speed test working latest version app closes immediately hit speed test please fix
functions working properly speed test lags mobile phone plzz fix bugs soon,functions working properly speed test lags mobile phone plzz fix bugs soon,NEGATIVE,0.999,True,functions working properly speed test lags mobile phone plzz fix bugs soon
app crashes speed test please solve fast,app crashes speed test please solve fast,NEGATIVE,0.971,True,app crashes speed test please solve fast
referal offer 1 month free internet faulty dosent work benefit received according option selected please remove options cant provide facility seems cheating customers providing gimmicky options,referal offer 1 month free internet faulty dosent work benefit received according option selected please remove options cant provide facility seems cheating customers providing gimmicky options,NEGATIVE,0.998,True,referal offer 1 month free internet faulty dosent work benefit received according option selected please remove options cant provide facility seems cheating customers providing gimmicky options
whenevery try filter device network says server failed eveeytime need work worldlink work network layer,whenevery try filter device network says server failed eveeytime need work worldlink work network layer,NEGATIVE,0.999,True,
days device connected option woking plz need fix issue possible fast,days device connected option woking plz need fix issue possible fast,NEGATIVE,0.998,True,days device connected option woking plz need fix issue possible fast
developer team need solve app crash issue performing speed test,developer team need solve app crash issue performing speed test,NEGATIVE,0.993,True,
need dark mode ui change,need dark mode ui change,NEGATIVE,0.986,True,
app okay buggy interface j tried removing mac filtering always says server busy time sometime doesnt show connected devices please check,app okay buggy interface j tried removing mac filtering always says server busy time sometime doesnt show connected devices please check,NEGATIVE,0.997,True,app okay buggy interface j tried removing mac filtering always says server busy time sometime doesnt show connected devices please check
please add features like mac filter adding disconnect unwanted devices etccommonplz hear us also,please add features like mac filter adding disconnect unwanted devices etccommonplz hear us also,NEGATIVE,0.882,True,please add features like mac filter adding disconnect unwanted devices etccommonplz hear us also
interface good rarely works trying add one mac address filter since 10 minutes fails took 5 minutes add first 2 mac addresses,interface good rarely works trying add one mac address filter since 10 minutes fails took 5 minutes add first 2 mac addresses,NEGATIVE,0.858,True,interface good rarely works trying add one mac address filter since 10 minutes fails took 5 minutes add first 2 mac addresses
rubbish app every time open app asks login put number get sms verification code doesnt match says invalid pin please fix,rubbish app every time open app asks login put number get sms verification code doesnt match says invalid pin please fix,NEGATIVE,1.0,True,rubbish app every time open app asks login put number get sms verification code doesnt match says invalid pin please fix
cant see list connected devices plz fix bug,cant see list connected devices plz fix bug,NEGATIVE,0.999,True,cant see list connected devices plz fix bug
pin send number app says pin send please solve problem,pin send number app says pin send please solve problem,NEGATIVE,0.965,True,pin send number app says pin send please solve problem
u add 2 accounts app since using wireless internet started fibre net u tell step step,u add 2 accounts app since using wireless internet started fibre net u tell step step,NEGATIVE,0.895,True,u add 2 accounts app since using wireless internet started fibre net u tell step step
need add time expiry,need add time expiry,NEGATIVE,0.981,True,need add time expiry
nowadays every night 9 10 pm server goes server time plz fix fast,nowadays every night 9 10 pm server goes server time plz fix fast,NEGATIVE,0.989,True,nowadays every night 9 10 pm server goes server time plz fix fast
make easy pay google pay please,make easy pay google pay please,NEGATIVE,0.883,True,make easy pay google pay please
didnt show connected devices please fix,didnt show connected devices please fix,NEGATIVE,0.999,True,didnt show connected devices please fix
need parential control,need parential control,NEGATIVE,0.991,True,
nowadays net getting worst gets slow please concerned authority requested solve problem hope soon really tired slow network,nowadays net getting worst gets slow please concerned authority requested solve problem hope soon really tired slow network,NEGATIVE,1.0,True,nowadays net getting worst gets slow please concerned authority requested solve problem hope soon really tired slow network
app totally despite one biggest isp nepal wonder developer irresponsible features provided dont work theres problem customizing bandwidth changing wifi name changing encryption mode hiding wifi many minor issues please work asap,app totally despite one biggest isp nepal wonder developer irresponsible features provided dont work theres problem customizing bandwidth changing wifi name changing encryption mode hiding wifi many minor issues please work asap,NEGATIVE,0.859,True,app totally despite one biggest isp nepal wonder developer irresponsible features provided dont work theres problem customizing bandwidth changing wifi name changing encryption mode hiding wifi many minor issues please work asap
connected devices showing please slove problem,connected devices showing please slove problem,NEGATIVE,0.998,True,connected devices showing please slove problem
open mywolrdlink app go connected device show device status offline device need online order access service device online show please tell fix problem,open mywolrdlink app go connected device show device status offline device need online order access service device online show please tell fix problem,NEGATIVE,0.997,True,open mywolrdlink app go connected device show device status offline device need online order access service device online show please tell fix problem
jati update gare ni profile details ra contact update ko error fix nagarni raixa,jati update gare ni profile details ra contact update ko error fix nagarni raixa,NEGATIVE,0.986,True,jati update gare ni profile details ra contact update ko error fix nagarni raixa
login added primary phone number yet says sent mobile havent got verification code even trying mamy times really annoying app,login added primary phone number yet says sent mobile havent got verification code even trying mamy times really annoying app,NEGATIVE,0.999,True,
maintain ping gamers please,maintain ping gamers please,POSITIVE,0.995,True,maintain ping gamers please
need one controller particular wifi,need one controller particular wifi,NEGATIVE,0.994,True,
please add mac filtering soon,please add mac filtering soon,NEGATIVE,0.519,True,please add mac filtering soon
please add features block user selecting connected devices menuthanks,please add features block user selecting connected devices menuthanks,NEGATIVE,0.997,True,please add features block user selecting connected devices menuthanks
good providing real speed agreed like 40mbps speed provides 1013mbps plz improve condition,good providing real speed agreed like 40mbps speed provides 1013mbps plz improve condition,POSITIVE,0.969,True,good providing real speed agreed like 40mbps speed provides 1013mbps plz improve condition
add qos feature per device bandwidth monitoring feature,add qos feature per device bandwidth monitoring feature,POSITIVE,0.568,True,add qos feature per device bandwidth monitoring feature
cant see connected network fix bug,cant see connected network fix bug,NEGATIVE,0.999,True,cant see connected network fix bug
unable blacklist devices always get error saying server error please solve issue fast android version 810 011019,unable blacklist devices always get error saying server error please solve issue fast android version 810 011019,NEGATIVE,0.998,True,unable blacklist devices always get error saying server error please solve issue fast android version 810 011019
need fup status asap,need fup status asap,NEGATIVE,0.995,True,
please arule kei gari hack garera afno wifi chalayo vane sajilai kick garna milne banaunu paryo,please arule kei gari hack garera afno wifi chalayo vane sajilai kick garna milne banaunu paryo,NEGATIVE,0.99,True,please arule kei gari hack garera afno wifi chalayo vane sajilai kick garna milne banaunu paryo
need separate tab connected devices like previous version make easy navigate long process risk password leak,need separate tab connected devices like previous version make easy navigate long process risk password leak,NEGATIVE,0.995,True,
think u improve ur technical problems even send pin,think u improve ur technical problems even send pin,NEGATIVE,0.999,True,think u improve ur technical problems even send pin
worldlink used one best internet service provider nepal days worst internet provider improve ur service fake speed plans customer listen problems solve bcoz pay u r nt giving us free service,worldlink used one best internet service provider nepal days worst internet provider improve ur service fake speed plans customer listen problems solve bcoz pay u r nt giving us free service,NEGATIVE,0.995,True,worldlink used one best internet service provider nepal days worst internet provider improve ur service fake speed plans customer listen problems solve bcoz pay u r nt giving us free service
need improvements keep getting better,need improvements keep getting better,NEGATIVE,0.905,True,
plz add mac filter,plz add mac filter,NEGATIVE,0.913,True,plz add mac filter
app bad even enable wifi problems change password login account web browser worst service requested fix progress,app bad even enable wifi problems change password login account web browser worst service requested fix progress,NEGATIVE,1.0,True,app bad even enable wifi problems change password login account web browser worst service requested fix progress
add mac filter,add mac filter,NEGATIVE,0.636,True,add mac filter
please add option bandwidth selector connected device,please add option bandwidth selector connected device,NEGATIVE,0.661,True,please add option bandwidth selector connected device
add macfiltering webpage,add macfiltering webpage,NEGATIVE,0.996,True,add macfiltering webpage
using internet add please,using internet add please,POSITIVE,0.953,True,using internet add please
excellent cant use net available village im request u please provide wire net village,excellent cant use net available village im request u please provide wire net village,POSITIVE,0.988,True,excellent cant use net available village im request u please provide wire net village
working rt fix,working rt fix,NEGATIVE,0.83,True,working rt fix
password change option missed fix fast,password change option missed fix fast,NEGATIVE,0.999,True,password change option missed fix fast
poor internet quality using 20mbps whenever check net speed shows 10mbps company looks like fraud told fix fix problem occurs hour frustated connection,poor internet quality using 20mbps whenever check net speed shows 10mbps company looks like fraud told fix fix problem occurs hour frustated connection,NEGATIVE,0.999,True,poor internet quality using 20mbps whenever check net speed shows 10mbps company looks like fraud told fix fix problem occurs hour frustated connection
add uaing internet mac block added app literally useful control router,add uaing internet mac block added app literally useful control router,NEGATIVE,0.959,True,add uaing internet mac block added app literally useful control router
speed wifi improvements needed,speed wifi improvements needed,POSITIVE,0.983,True,
omg u guys awesome mac address managing feature available,omg u guys awesome mac address managing feature available,POSITIVE,0.987,True,
need option change wifi password dont know would remove,need option change wifi password dont know would remove,NEGATIVE,0.996,True,
routers range biggest problem internet good single router adding additional router get good speed thank worldlink,routers range biggest problem internet good single router adding additional router get good speed thank worldlink,POSITIVE,0.909,True,
please add option block particular connected device needed,please add option block particular connected device needed,NEGATIVE,0.995,True,please add option block particular connected device needed
mac adress ko subidha xaina worst app ever use please instell,mac adress ko subidha xaina worst app ever use please instell,NEGATIVE,1.0,True,mac adress ko subidha xaina worst app ever use please instell
bandwidth selected lowest reset back subscribed bandwidth failed talked support team job told reinstall app worked please fix issue app,bandwidth selected lowest reset back subscribed bandwidth failed talked support team job told reinstall app worked please fix issue app,NEGATIVE,1.0,True,bandwidth selected lowest reset back subscribed bandwidth failed talked support team job told reinstall app worked please fix issue app
app hasnt open function properly since last update fix problem please,app hasnt open function properly since last update fix problem please,NEGATIVE,0.999,True,app hasnt open function properly since last update fix problem please
add features like mac filtering,add features like mac filtering,POSITIVE,0.823,True,add features like mac filtering
plz add control wi fi coverage,plz add control wi fi coverage,NEGATIVE,0.935,True,plz add control wi fi coverage
cant change ssid according wish always default like fpkhr wlink,cant change ssid according wish always default like fpkhr wlink,NEGATIVE,0.991,True,
worst app range told secondary router needed,worst app range told secondary router needed,NEGATIVE,1.0,True,
add mac filtering service,add mac filtering service,NEGATIVE,0.974,True,add mac filtering service
helpful useless wanted change password onlynot name change password shows error name sick bug please repair fast,helpful useless wanted change password onlynot name change password shows error name sick bug please repair fast,NEGATIVE,0.996,True,helpful useless wanted change password onlynot name change password shows error name sick bug please repair fast
worldlink badly slow server good customers improve server plz,worldlink badly slow server good customers improve server plz,NEGATIVE,1.0,True,worldlink badly slow server good customers improve server plz
client kick user using application connected device plz add,client kick user using application connected device plz add,NEGATIVE,0.99,True,client kick user using application connected device plz add
bad service work improving quality focusing quantity,bad service work improving quality focusing quantity,NEGATIVE,0.99,True,
think give option blco mac addresses,think give option blco mac addresses,NEGATIVE,0.994,True,
restart option mac filter added,restart option mac filter added,NEGATIVE,0.903,True,
